file_name,sentence_id,datadate,sentence
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9096,"OCTOBER 30, 2019","Revenue for the quarter was $64 billion, up 2% from a year ago to a new September quarter record."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9097,"OCTOBER 30, 2019","As we have predicted, foreign exchange negatively impacted our revenue by close to $1 billion, and in constant currency, our growth was 3%."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9099,"OCTOBER 30, 2019","Services revenue grew 18% to $12.5 billion, up over $1.9 billion year-over-year and almost $1.1 billion sequentially to a new all-time record with broad-based growth around the world and across our portfolio."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9108,"OCTOBER 30, 2019","And operating cash flow of $19.9 billion was also a Q4 record, up almost $400 million from the previous record we set last year."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9129,"OCTOBER 30, 2019","The new program complements our continued investment in our growing global network of over 5,000 Apple Authorized Service Providers that lead the industry for customer satisfaction and help millions of people with both in- and out-of-warranty service for all Apple products."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9131,"OCTOBER 30, 2019","Revenue was $7 billion, down 5% from last year due to a different mix of products, given the strength of our MacBook Air lineup and a difficult comparison to last year's launch of MacBook Pro models."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9159,"OCTOBER 30, 2019",We ended the quarter with almost $260 billion in cash plus marketable securities.
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9160,"OCTOBER 30, 2019","We issued $7 billion of new term debt, retired $3 billion of maturing debt and reduced commercial paper by $4 billion during the quarter, leaving us with total debt of $108 billion."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9161,"OCTOBER 30, 2019","As a result, net cash was $98 billion at the end of the quarter, and we continue on our path to reaching a net cash neutral position over time."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9162,"OCTOBER 30, 2019","We returned over $21 billion to shareholders during the September quarter, including almost $18 billion through open market repurchases of 86 million Apple shares and $3.5 billion in dividends and equivalents."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9166,"OCTOBER 30, 2019",This range includes a negative impact from foreign exchange of over $1 billion.
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9169,"OCTOBER 30, 2019","We expect OI&E to be about $200 million, and we expect the tax rate to be about 16.5%."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9172,"OCTOBER 30, 2019","Nancy Paxton, our Head of Investor Relations for the last 23 years, has decided to retire at the end of December after a wonderful 33-year career at Apple and 93 earnings calls."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9174,"OCTOBER 30, 2019","Her passion for our company, her commitment and dedication to serve our entire investor base and her sense of humor will be missed greatly."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9240,"OCTOBER 30, 2019","First one, Tim, if you think about the Services business, you're less than $2 billion away from the targets you had laid out a few years back."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9307,"OCTOBER 30, 2019",We want to invest in the business.
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9308,"OCTOBER 30, 2019","Our primary investments during the last few years have been in the R&D space because obviously we want to continue to innovate, improve the user experience, differentiate our products."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9330,"OCTOBER 30, 2019",The portfolio of Services also has incredible momentum.
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9407,"OCTOBER 30, 2019","A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone, and the numbers for the telephone replay are (888) 203-1112 or (719) 457-0820."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9424,"OCTOBER 30, 2019","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2019-Oct-30-AAPL.OQ-137802390954-Transcript.txt,9425,"OCTOBER 30, 2019","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9429,"OCTOBER 28, 2021","

Refinitiv StreetEvents Event Transcript
E D I T E D   V E R S I O N

Q4 2021 Apple Inc Earnings Call
OCTOBER 28, 2021 / 9:00PM GMT

================================================================================
Corporate Participants
================================================================================

 * Tejas Gala
   Apple Inc. - IR Contact
 * Luca Maestri
   Apple Inc. - CFO & Senior VP
 * Timothy D. Cook
   Apple Inc. - CEO & Director

================================================================================
Conference Call Participiants
================================================================================

 * Krish Sankar
   Cowen and Company, LLC, Research Division - MD & Senior Research Analyst
 * Christopher Caso
   Raymond James & Associates, Inc., Research Division - Research Analyst
 * Amit Jawaharlaz Daryanani
   Evercore ISI Institutional Equities, Research Division - Senior MD & Fundamental Research Analyst
 * Samik Chatterjee
   JPMorgan Chase & Co, Research Division - Analyst
 * Shannon Siemsen Cross
   Cross Research LLC - Co-Founder, Principal & Analyst
 * Wamsi Mohan
   BofA Securities, Research Division - Director
 * Harsh V. Kumar
   Piper Sandler & Co., Research Division - MD & Senior Research Analyst
 * David Vogt
   UBS Investment Bank, Research Division - Analyst
 * Kathryn Lynn Huberty
   Morgan Stanley, Research Division - MD and Research Analyst
 * James Dickey Suva
   Citigroup Inc., Research Division - MD & Research Analyst

================================================================================
Presentation
--------------------------------------------------------------------------------
Operator    [1]
--------------------------------------------------------------------------------

          Good day, and welcome to the Apple Q4 Fiscal Year 2021 Earnings Conference Call."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9431,"OCTOBER 28, 2021","At this time, for opening remarks and introductions, I would like to turn the call over to Tejas Gala, Director of Investor Relations and Corporate Finance."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9449,"OCTOBER 28, 2021","This fiscal year, we reported $366 billion of revenue, which represents 33% annual growth."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9453,"OCTOBER 28, 2021","We estimate these constraints had around a $6 billion revenue dollar impact, driven primarily by industry-wide silicon shortages and COVID-related manufacturing disruptions."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9503,"OCTOBER 28, 2021","This quarter, Apple shared plans to expand our $100 million investment by an additional $30 million."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9504,"OCTOBER 28, 2021","Those funds will be used in a number of ways, including the creation of a new global Hispanic-serving institution equity and innovation hub."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9532,"OCTOBER 28, 2021","We set a September quarter revenue record of $83.4 billion, an increase of nearly $19 billion or 29% from a year ago despite larger-than-expected supply constraints."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9535,"OCTOBER 28, 2021","On the products side, revenue was $65.1 billion, up 30% over a year ago as we experienced better-than-expected demand for our products despite supply constraints that we estimated at around $6 billion."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9554,"OCTOBER 28, 2021",Our continued investment in iPad and Mac is taking computing to the next level.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9566,"OCTOBER 28, 2021","Our continued investment and strong execution in Services has helped us deliver a record $68 billion in revenue during fiscal 2021, nearly tripling this category in 6 years."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9576,"OCTOBER 28, 2021","During the past 12 months, we grew our business by 33% or $91 billion, reaching nearly $366 billion of revenue with record level performance across the board."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9579,"OCTOBER 28, 2021",We ended the quarter with $191 billion in cash plus marketable securities.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9580,"OCTOBER 28, 2021","We issued $6.5 billion of new term debt, retired $1.3 billion of term debt and decreased commercial paper by $2 billion, leaving us with total debt of $125 billion."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9581,"OCTOBER 28, 2021","As a result, net cash was $66 billion at the end of the quarter as we continue to make progress towards our goal of net cash neutral over time."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9582,"OCTOBER 28, 2021","As our business continues to generate very strong cash flow, we were also able to return $24 billion to shareholders during the September quarter."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9583,"OCTOBER 28, 2021",This included $3.6 billion in dividends and equivalents and $20 billion through open market repurchases of 137 million Apple shares.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9587,"OCTOBER 28, 2021","As we mentioned earlier, during the September quarter, supply constraints impacted our revenue by around $6 billion."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9594,"OCTOBER 28, 2021","We expect OI&E to be around negative $50 million, excluding any potential impact from the mark-to-market of minority investments, and our tax rate to be around 16%."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9604,"OCTOBER 28, 2021","If you look at Q4 for a moment, we had about $6 billion in supply constraints, and it affected the iPhone, the iPad and the Mac."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9612,"OCTOBER 28, 2021",But we believe that by the time we finish the quarter that the constraints will be larger than the $6 billion that we experienced in Q4.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9620,"OCTOBER 28, 2021",And how should we think about percent maybe of the portfolio that's now available?
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9635,"OCTOBER 28, 2021","I guess when I think about the supply chain headwinds and you're talking about $6 billion in September and getting bigger in December, Tim, I would love to understand how do you guys comfort that this is really a demand that's getting deferred versus potentially getting destroyed at least somewhere else."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9651,"OCTOBER 28, 2021","I think we've got a world-class one, and I'm sure they're doing everything they can do to collapse cycle times and improve yields and do all the things that you can do, in addition to fundamental capacity investment to remedy the situation."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9664,"OCTOBER 28, 2021","Obviously, from a year-over-year standpoint, it's actually a significant expansion, right?"
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9665,"OCTOBER 28, 2021","Because when you look at what we did a year ago in the December quarter, 39.8%, this clearly indicates a significant expansion."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9693,"OCTOBER 28, 2021","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [18]
--------------------------------------------------------------------------------

          Great."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9698,"OCTOBER 28, 2021",And how do you think about the current infrastructure and its ability to sort of rebound and sort of handle sort of these disruptions that seem to crop up from time to time?
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9715,"OCTOBER 28, 2021",We also support the CHIPS Act and the investment there to put more investment in the ground.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9716,"OCTOBER 28, 2021",And so we're spending some time advocating for the CHIPS Act as well.
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9717,"OCTOBER 28, 2021","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [20]
--------------------------------------------------------------------------------

          Great."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9789,"OCTOBER 28, 2021","And then probably for Luca on supply chain, when you mentioned supply chain headwind is going to get worse and you mentioned $6 billion this quarter, there's 2 ways to think about your terminology of worse."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9790,"OCTOBER 28, 2021","Is it the delta from $2 billion that you identified 3 months ago that went to $6 billion, so therefore, the delta of $4 billion gets worse?"
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9791,"OCTOBER 28, 2021","Or are you just saying -- and therefore, it's above $10 billion for December quarter."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9792,"OCTOBER 28, 2021",Are you just saying it just gets higher than the $6 billion that you just identified earlier in the call?
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9794,"OCTOBER 28, 2021","On the supply constraints, what we're saying is that the amount of -- the nominal amount of supply constraints for Q1, we estimate to be larger than $6 billion."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9811,"OCTOBER 28, 2021","We're very fortunate we have a very -- now it's a very large business, $68 billion in the last 12 months and very diversified."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9887,"OCTOBER 28, 2021","A replay of today's call will be available for 2 weeks on Apple Podcast, as a webcast on apple.com/investor and via telephone."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9905,"OCTOBER 28, 2021","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2021-Oct-28-AAPL.OQ-139435924054-Transcript.txt,9906,"OCTOBER 28, 2021","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,9912,"JANUARY 29, 2019","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,9958,"JANUARY 29, 2019","In Turkey, for example, the lira depreciated by 33% over the course of calendar 2018, and in the December quarter, our revenue there was down by almost $700 million from the previous year."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,9974,"JANUARY 29, 2019","Customers also spent over $322 million on New Year's Day alone, setting a new single-day record for both the number of customers and purchase volume."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,9986,"JANUARY 29, 2019","In summary, we're very happy not only with the growth but also the breadth of our Services portfolio."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,9987,"JANUARY 29, 2019",Our revenue from Services has grown from less than $8 billion in calendar 2010 to over $41 billion in calendar 2018.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10015,"JANUARY 29, 2019","We'll continue to invest through near-term headwinds just as we always have, and we'll emerge stronger as a result."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10031,"JANUARY 29, 2019","Net income was $20 billion, about flat to last year; and diluted earnings per share were an all-time record at $4.18, an increase of 7.5% over last year."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10034,"JANUARY 29, 2019",iPhone revenue was $52 billion.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10052,"JANUARY 29, 2019","And we now have over 360 million paid subscriptions across our Services portfolio, an increase of 120 million versus a year ago."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10081,"JANUARY 29, 2019",We ended the quarter with $245 billion in cash plus marketable securities.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10082,"JANUARY 29, 2019",We also had $102.8 billion in term debt and $12 billion in commercial paper outstanding for a net cash position of $130 billion.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10084,"JANUARY 29, 2019","As part of this plan, we returned over $13 billion to our investors during the December quarter."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10088,"JANUARY 29, 2019",We expect revenue to be between $55 billion and $59 billion.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10093,"JANUARY 29, 2019","We expect OI&E to be about $300 million, and we expect the tax rate to be about 17%."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10157,"JANUARY 29, 2019",We have done almost $250 billion of repurchases from the beginning of the program.
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10239,"JANUARY 29, 2019","As you probably know, we have a very broad portfolio of services."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10247,"JANUARY 29, 2019","But important to keep in mind, it's a broad portfolio with very different gross margin profiles within the portfolio."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10314,"JANUARY 29, 2019","A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10333,"JANUARY 29, 2019","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2019-Jan-29-AAPL.OQ-140336997647-Transcript.txt,10334,"JANUARY 29, 2019","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2018-Sep-12-AAPL.OQ-137329663479-Transcript.txt,11188,"SEPTEMBER 12, 2018","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2018-Sep-12-AAPL.OQ-137329663479-Transcript.txt,11189,"SEPTEMBER 12, 2018","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2018-Oct-30-AAPL.OQ-140415133754-Transcript.txt,11764,"OCTOBER 30, 2018","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2018-Oct-30-AAPL.OQ-140415133754-Transcript.txt,11765,"OCTOBER 30, 2018","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11771,"JULY 31, 2018","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11804,"JULY 31, 2018","Our developers have earned over $100 billion from the App Store since its launch, and we couldn't be more proud of them and what they've accomplished."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11823,"JULY 31, 2018","Our Wearables revenue exceeded $10 billion over the last 4 quarters, a truly remarkable accomplishment for a set of products that has only been in the market for a few years."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11836,"JULY 31, 2018",It's always been about empowering users to get the most from our products but not about spending all of their time using them.
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11855,"JULY 31, 2018","For Apple Watch, users will see a significant expansion of features and functionality in watchOS 5."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11864,"JULY 31, 2018","And as part of our commitment to address climate change and increase the use of renewable energy in our supply chain, we recently announced a first-of-its-kind investment fund in China."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11865,"JULY 31, 2018","Initially, 10 suppliers will join us in investing nearly $300 million over the next 4 years into the China Clean Energy Fund."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11866,"JULY 31, 2018","The fund will invest in and develop clean energy projects totaling more than 1 gigawatt of renewable energy in China, the equivalent of powering nearly 1 million homes."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11895,"JULY 31, 2018",Services revenue included a favorable $236 million onetime item in connection with the final resolution of various lawsuits.
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11928,"JULY 31, 2018","Our retail and online stores had a great quarter, thanks to very strong growth from iPhone, AirPods and Apple Watch and the expansion of HomePod to Canada, France and Germany."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11934,"JULY 31, 2018","We retired $6 billion of debt during the quarter, leaving us with $102.6 billion in term debt and $12 billion in commercial paper outstanding for a net cash position of $129.1 billion."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11936,"JULY 31, 2018","We returned almost $25 billion to investors during the quarter, including $3.7 billion in dividends and equivalents."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11937,"JULY 31, 2018","We repurchased $20 billion worth of Apple shares, of which $10 billion related to the completion of our previous $210 billion buyback program and $10 billion to the beginning of the new $100 billion authorization we announced 3 months ago for a total of 112.8 million shares repurchased through open market transactions during the quarter."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11939,"JULY 31, 2018",We expect revenue to be between $60 billion and $62 billion.
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11940,"JULY 31, 2018","As you will recall, our September quarter results last year included a onetime favorable adjustment of $640 million to our Services revenue."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,11944,"JULY 31, 2018","We expect OI&E to be about $300 million, and we expect the tax rate to be about 15% before discrete items."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12023,"JULY 31, 2018",There have been 2 other tariffs that have totaled about $50 billion of goods from China that have either been implemented or are exiting the comment period in this month.
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12026,"JULY 31, 2018","There is a fourth tariff, which includes goods valued at $200 billion, also focused on goods that are imported from China."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12132,"JULY 31, 2018",I love the expansion of the new products.
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12153,"JULY 31, 2018","A replay of today's call will be available for 2 weeks on Apple podcast, as a webcast on apple.com/investor and via telephone."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12172,"JULY 31, 2018","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2018-Jul-31-AAPL.OQ-139026375135-Transcript.txt,12173,"JULY 31, 2018","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2019-Sep-10-AAPL.OQ-138453456669-Transcript.txt,12935,"SEPTEMBER 10, 2019","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2019-Sep-10-AAPL.OQ-138453456669-Transcript.txt,12936,"SEPTEMBER 10, 2019","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12942,"JULY 30, 2019","At this time, for opening remarks and introductions, I would like to turn the call over to Nancy Paxton, Senior Director of Investor Relations."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12956,"JULY 30, 2019","When you step back and consider Wearables and Services together, 2 areas where we have strategically invested in the last several years, they now approach the size of a Fortune 50 company."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12961,"JULY 30, 2019","For iPhone, we generated $26 billion in revenue."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12969,"JULY 30, 2019","That's up 13% year-over-year, and if we exclude the $236 million favorable onetime item from the June quarter last year, Services growth was 15% or 18% in constant currency, which is consistent with our Q2 performance."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12990,"JULY 30, 2019",We had great performance from iPad with revenue of over $5 billion and growth driven by iPad Pro and by strong customer response to the new iPad mini and iPad Air.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,12997,"JULY 30, 2019","They're designed for maximum performance, expansion and configurability and at breakthrough pricing, and they're the most powerful tools Apple has ever put in the hands of Pro customers."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13009,"JULY 30, 2019","We see this as a great opportunity to work with some of the leading talents in this field, to grow our portfolio of wireless technology patents to over 17,000, to expedite our development of our future products and to further our long-term strategy of owning and controlling the primary technologies behind the products that we make."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13056,"JULY 30, 2019","Net income was $10 billion, diluted earnings per share were $2.18 and operating cash flow was $11.6 billion."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13058,"JULY 30, 2019","iPhone revenue was $26 billion, down 12% compared to a year ago."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13076,"JULY 30, 2019","This expansion provides customers with an even more convenient access to repairs using parts certified for safety, quality and reliability."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13082,"JULY 30, 2019","We also had great results for iPad with $5 billion in revenue, up 8%."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13103,"JULY 30, 2019","TD Ameritrade has also become the first brokerage in the world to enable immediate funding of accounts using Apple Pay, eliminating the 2 to 3 business days it used to take to fund accounts by wire transfer."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13105,"JULY 30, 2019",We ended the quarter with almost $211 billion in cash plus marketable securities.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13106,"JULY 30, 2019","We retired $3 billion of term debt and reduced commercial paper by $2 billion during the quarter, leaving us with total debt of $108 billion."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13107,"JULY 30, 2019","As a result, net cash was $102 billion at the end of the quarter, and we continue on our path to reaching a net cash neutral position over time."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13108,"JULY 30, 2019","We returned over $21 billion to shareholders during the quarter, including $17 billion through open market repurchases of almost 88 million Apple shares and $3.6 billion in dividends and equivalents."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13110,"JULY 30, 2019",We expect revenue to be between $61 billion and $64 billion.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13111,"JULY 30, 2019",This guidance includes almost $1 billion of year-over-year negative impact from foreign exchange.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13114,"JULY 30, 2019","We expect OI&E to be about $200 million, and we expect our tax rate to be about 16.5%."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13132,"JULY 30, 2019",Keep in mind that the guidance includes an estimated almost $1 billion of foreign exchange headwind for the quarter.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13170,"JULY 30, 2019","But our growth has decelerated in AppleCare due to factors that we fully expected because we are comping this expansion of our coverage for AppleCare that we've had, we've had significant success during the last 18 to 24 months in really broadening our coverage of AppleCare around the world with some key partners, carriers and resellers."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13183,"JULY 30, 2019",And there's 2 more very important services that we're going to be adding to our portfolio during the fall.
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13191,"JULY 30, 2019","I know you mentioned the $1 billion worth of top line impact, I think, from currency next quarter."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13242,"JULY 30, 2019","But more broadly, to answer your question about growth as we go forward, the way I see it is we have the strongest hardware portfolio ever."
2019-Jul-30-AAPL.OQ-139263252221-Transcript.txt,13251,"JULY 30, 2019",We stuck with that when others perhaps didn't and really put a lot of energy into this and a lot of R&D and are in a very good position today to keep playing out the what's next there.
